"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,"Profile visits",Replies,Navigation,"Sticker taps","Link clicks",Follows
18131802541430286,17841401475580469,nicki.entenmann,"Nicki Entenmann",,28,"07/02/2025 10:31",https://instagram.com/stories/nicki.entenmann/3667981527477786650,"IG story",,Lifetime,17209,16047,68,0,5,3,16598,,,
17887593063291732,17841401475580469,nicki.entenmann,"Nicki Entenmann","Hiking to the cabin!",0,"07/02/2025 09:20",,"IG story",,Lifetime,18071,16763,112,0,7,3,19483,,,
18070580171491948,17841401475580469,nicki.entenmann,"Nicki Entenmann","Drinking coffee and prepping for next week! 
(Most insane and fun week 
of the year for me 😅) As always, I’ll cut thru the shit and actually find us what’s worth spending money on!!",0,"07/02/2025 07:45",,"IG story",,Lifetime,18868,17520,59,0,9,16,18393,,,
18010742069756380,17841401475580469,nicki.entenmann,"Nicki Entenmann","A glass of wine & God’s work",37,"07/01/2025 19:56",https://instagram.com/stories/nicki.entenmann/3667541174647825744,"IG story",,Lifetime,17258,16193,355,3,20,39,18182,,,
18057949604258396,17841401475580469,nicki.entenmann,"Nicki Entenmann","The Greatest Showman is underrated",0,"07/01/2025 18:53",,"IG story",,Lifetime,17022,15951,179,0,8,48,17950,,,
18128005477447344,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"07/01/2025 18:42",https://instagram.com/stories/nicki.entenmann/3667504072136818908,"IG story",,Lifetime,18211,16293,32,0,8,2,18323,,244,
18068771417086340,17841401475580469,nicki.entenmann,"Nicki Entenmann","Great quality, 
support and compression 
On sale for $24",0,"07/01/2025 18:42",https://instagram.com/stories/nicki.entenmann/3667503773904836042,"IG story",,Lifetime,18500,16615,65,0,7,15,17087,,581,
18072029698817911,17841401475580469,nicki.entenmann,"Nicki Entenmann",,27,"07/01/2025 18:17",,"IG story",,Lifetime,17086,16049,311,8,9,82,15697,,,
18069423040848438,17841401475580469,nicki.entenmann,"Nicki Entenmann","Same evening spot, same evening crew",0,"07/01/2025 18:00",https://instagram.com/stories/nicki.entenmann/3667482508632569532,"IG story",,Lifetime,17214,16288,106,0,11,5,17083,,,
18054866099602033,17841401475580469,nicki.entenmann,"Nicki Entenmann","@kachava #kachavapartner  GOT US A CODE 🙌🏻
Code: NICKI

Best plant based protein I’ve tasted",59,"07/01/2025 14:10",https://instagram.com/stories/nicki.entenmann/3667367458006241321,"IG story",,Lifetime,17176,15405,26,7,6,2,16360,2,70,
17919400553998686,17841401475580469,nicki.entenmann,"Nicki Entenmann","Napping at nana’s just hits different ❤️🥹",16,"07/01/2025 13:25",,"IG story",,Lifetime,16020,15079,191,0,9,7,15599,,,
17858949204443480,17841401475580469,nicki.entenmann,"Nicki Entenmann","NICKIENT here 40% off subscription here  @beam",55,"07/01/2025 13:22",,"IG story",,Lifetime,17334,15554,25,3,4,5,17152,,138,
18069050261108872,17841401475580469,nicki.entenmann,"Nicki Entenmann","When the homemade jelly is out, you know it’s about to be an elite PB&J",0,"07/01/2025 13:12",,"IG story",,Lifetime,16362,15407,71,0,12,3,15967,,,
18126902854450578,17841401475580469,nicki.entenmann,"Nicki Entenmann","They’re having a summer sale so it’s 60% off and Code NICKI22 for an additional 22% off-
makes this under $95",57,"07/01/2025 10:39",https://instagram.com/stories/nicki.entenmann/3667260826932406950,"IG story",,Lifetime,18517,15884,38,15,11,11,16741,,594,
17883195987331476,17841401475580469,nicki.entenmann,"Nicki Entenmann","Wore this last week! Quality is gooddd",0,"07/01/2025 10:18",,"IG story",,Lifetime,14990,13886,14,0,4,0,15926,,112,
18077251288903667,17841401475580469,nicki.entenmann,"Nicki Entenmann","We use for sports days too!",0,"07/01/2025 10:18",,"IG story",,Lifetime,15074,13954,17,6,2,1,15775,,110,
18159522136365786,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"07/01/2025 10:18",,"IG story",,Lifetime,15099,14036,17,1,3,0,15593,,28,
18034934834397423,17841401475580469,nicki.entenmann,"Nicki Entenmann","Also use daily!!!",0,"07/01/2025 10:18",,"IG story",,Lifetime,15212,14152,18,3,1,1,15863,,33,
18059820530192022,17841401475580469,nicki.entenmann,"Nicki Entenmann","We. Use. This. Constantly!",0,"07/01/2025 10:18",,"IG story",,Lifetime,15482,14338,15,1,5,2,16165,,36,
18016367822724315,17841401475580469,nicki.entenmann,"Nicki Entenmann","Day 5 of posting
others truth bombs 💀😂",19,"07/01/2025 10:05",https://instagram.com/stories/nicki.entenmann/3667243686112091375,"IG story",,Lifetime,16733,15615,116,18,2,30,17316,,,
18084668962744938,17841401475580469,nicki.entenmann,"Nicki Entenmann",,49,"07/01/2025 09:47",https://instagram.com/stories/nicki.entenmann/3667234667553210611,"IG story",,Lifetime,17167,15697,123,1,5,22,15619,,,
18006299405787840,17841401475580469,nicki.entenmann,"Nicki Entenmann",,59,"07/01/2025 09:46",,"IG story",,Lifetime,17528,16114,105,0,6,8,14882,,,1
18103595476536675,17841401475580469,nicki.entenmann,"Nicki Entenmann",,34,"07/01/2025 08:51",https://instagram.com/stories/nicki.entenmann/3667206185091633422,"IG story",,Lifetime,17686,16316,136,1,14,10,16531,,,
18090078283724302,17841401475580469,nicki.entenmann,"Nicki Entenmann","Hot wheels with a view >",26,"07/01/2025 08:05",https://instagram.com/stories/nicki.entenmann/3667183191824949955,"IG story",,Lifetime,18006,16791,168,0,19,28,17802,,,
17996813072796108,17841401475580469,nicki.entenmann,"Nicki Entenmann","Another one of my favorite places!",0,"06/30/2025 19:30",,"IG story",,Lifetime,16105,15069,23,0,19,1,17176,,118,
18074775349935731,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"06/30/2025 19:29",,"IG story",,Lifetime,16350,15342,65,0,7,3,16909,,422,
18074686339942488,17841401475580469,nicki.entenmann,"Nicki Entenmann","Worth the road trip 🌄",0,"06/30/2025 18:49",https://instagram.com/stories/nicki.entenmann/3666782383446734962,"IG story",,Lifetime,15968,15045,169,0,9,12,16171,,,
18087626626672798,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"06/30/2025 17:45",https://instagram.com/stories/nicki.entenmann/3666750468501108923,"IG story",,Lifetime,16344,15419,90,0,7,6,16717,,,
18058988582016466,17841401475580469,nicki.entenmann,"Nicki Entenmann",,18,"06/30/2025 17:42",https://instagram.com/stories/nicki.entenmann/3666749105335572663,"IG story",,Lifetime,16501,15578,138,0,5,22,16090,,,
18036462416376066,17841401475580469,nicki.entenmann,"Nicki Entenmann","A classic 🧨🎇🎆",0,"06/30/2025 16:48",,"IG story",,Lifetime,16799,15960,54,0,8,9,17455,,,
17923234484983552,17841401475580469,nicki.entenmann,"Nicki Entenmann","These are ridiculously good!! 
Recipe in caption on this reel!",15,"06/30/2025 16:29",https://instagram.com/stories/nicki.entenmann/3666712259616380915,"IG story",,Lifetime,17467,16479,63,11,11,1,15650,,,
17945212178883257,17841401475580469,nicki.entenmann,"Nicki Entenmann",,15,"06/30/2025 15:05",https://instagram.com/stories/nicki.entenmann/3666669718569259923,"IG story",,Lifetime,17278,16192,426,3,19,72,18336,,,
17901312717213262,17841401475580469,nicki.entenmann,"Nicki Entenmann","Hi babies-we missed you!! ❤️🐴",8,"06/30/2025 15:03",https://instagram.com/stories/nicki.entenmann/3666668688825834431,"IG story",,Lifetime,17399,16347,153,0,6,12,16352,,,
18035070650401960,17841401475580469,nicki.entenmann,"Nicki Entenmann","Kids have done SO good-I might even say they’ve been a delight all trip, 
but all 4 of us are starting to meltdown!!!! 

Home Stretch to 
home sweet home",0,"06/30/2025 13:44",,"IG story",,Lifetime,17594,16457,104,0,8,5,16587,,,
18315356164232099,17841401475580469,nicki.entenmann,"Nicki Entenmann","Fuel Stop ☕️",0,"06/30/2025 13:41",,"IG story",,Lifetime,17577,16588,38,0,5,3,19097,,,
17946798290871560,17841401475580469,nicki.entenmann,"Nicki Entenmann","Not my first choice, but I like subway for something quick that isn’t fried or greasy!",0,"06/30/2025 13:09",https://instagram.com/stories/nicki.entenmann/3666611673752057858,"IG story",,Lifetime,17194,16334,48,0,3,9,17968,,,
17844787770505828,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"06/30/2025 13:08",,"IG story",,Lifetime,17828,16915,20,0,4,0,19222,,123,
17919450983997150,17841401475580469,nicki.entenmann,"Nicki Entenmann","One of our favorites
 is on sale too! 
I’m S in bottoms 
M in top",0,"06/30/2025 13:07",,"IG story",,Lifetime,18076,17060,29,0,3,1,19225,,350,
18055893935073071,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"06/30/2025 13:06",,"IG story",,Lifetime,18268,17237,20,0,5,1,19403,,112,
17913501618148364,17841401475580469,nicki.entenmann,"Nicki Entenmann","Up to 70% off!!! Some of the best athletic wear in the game",0,"06/30/2025 13:05",,"IG story",,Lifetime,18045,17072,31,0,5,2,19529,,282,
17849374410499714,17841401475580469,nicki.entenmann,"Nicki Entenmann","Pit stop to see Fox hard at work 👩‍⚕️💉🦊",0,"06/30/2025 12:52",,"IG story",,Lifetime,19284,18211,93,0,12,4,20787,128,,
18012787712575940,17841401475580469,nicki.entenmann,"Nicki Entenmann","They get this all the time! They’re currently the same height & weight. 

They are 13 months apart!! P was 4 months old when I got prego with J 😬 I was exclusively nursing AND on BC when I got pregnant with him so it was a big surprise and blessing! Paisley wasn’t even walking when he was born so it was a lot!!! I wouldn’t have it any other way 💕💙

P will be 9 next week and J 8 in August. Then have a rainbow baby 🌈 and B will be 5 in October!",0,"06/30/2025 11:12",,"IG story",,Lifetime,20600,19091,107,0,29,16,21848,,,
18072720559786542,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"06/30/2025 09:32",https://instagram.com/stories/nicki.entenmann/3666502202094103878,"IG story",,Lifetime,20875,19337,43,1,58,8,22961,,,
17938306419018491,17841401475580469,nicki.entenmann,"Nicki Entenmann",,8,"06/30/2025 09:32",https://instagram.com/stories/nicki.entenmann/3666502167893793346,"IG story",,Lifetime,20920,19590,91,1,7,10,21361,,,
18396904381114859,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"06/30/2025 09:32",,"IG story",,Lifetime,21123,19895,35,2,13,12,24135,,,
18053417012583866,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"06/30/2025 09:32",,"IG story",,Lifetime,21507,20198,81,1,8,10,21983,,,
17938531629018806,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"06/30/2025 08:08",,"IG story",,Lifetime,21834,20357,29,0,8,3,24030,,296,
18510075697013558,17841401475580469,nicki.entenmann,"Nicki Entenmann","Breakfast on the go :

Turkey bacon Sammie
Iced Americano
Sparkling LMNT",0,"06/30/2025 07:52",https://instagram.com/stories/nicki.entenmann/3666452157839907333,"IG story",,Lifetime,22008,20664,91,1,12,8,22890,,,
18017300894718819,17841401475580469,nicki.entenmann,"Nicki Entenmann","Stayed at a hotel last night and we’re ready for day ✌🏼",0,"06/30/2025 07:51",,"IG story",,Lifetime,22712,21267,141,1,30,7,22854,,,
18112200769502227,17841401475580469,nicki.entenmann,"Nicki Entenmann","Snack break",0,"06/29/2025 16:39",https://instagram.com/stories/nicki.entenmann/3665992235150743431,"IG story",,Lifetime,21536,19830,60,0,51,5,22742,,,1
18130395487443820,17841401475580469,nicki.entenmann,"Nicki Entenmann","Jack: “mom what’s the WiFi thru here”",10,"06/29/2025 15:07",,"IG story",,Lifetime,21445,20233,92,2,19,112,23189,14,,
18073066747784035,17841401475580469,nicki.entenmann,"Nicki Entenmann",,15,"06/29/2025 12:56",,"IG story",,Lifetime,21109,19936,208,0,33,45,22754,,,
17995655483647761,17841401475580469,nicki.entenmann,"Nicki Entenmann","Same Vuori shorts I shared today. They are 🙌🏻",11,"06/29/2025 12:14",,"IG story",,Lifetime,21064,19902,74,1,32,5,22116,,504,1
18020617508709311,17841401475580469,nicki.entenmann,"Nicki Entenmann","Day 4 of me posting other people’s truth bombs until I get the balls to do it 😂🙌🏻",60,"06/29/2025 12:06",,"IG story",,Lifetime,21164,19918,257,24,30,13,24821,,,
18088616536727083,17841401475580469,nicki.entenmann,"Nicki Entenmann","Speaking of The 4th of July: 

We’ll be at rodeos, wearing our USA swag proud, 🔫🔫 off the back porch. 

IF YOU DONT WANT TO SEE OR SUPPORT IT- go ahead and unfollow 
(And this is not Delta-you don’t have to announce your departure) 

If you don’t respect the flag enough to stand for it and for the men and women that fight for your freedom, put the drinks & hotdogs down next week

I’m not a lot of things, but what I am is a proud, patriotic American",0,"06/29/2025 11:55",https://instagram.com/stories/nicki.entenmann/3665849600629240277,"IG story",,Lifetime,21307,20075,2023,18,71,769,23452,,,1
18103822300531357,17841401475580469,nicki.entenmann,"Nicki Entenmann","Born & Raised in God’s Country-Montana 
 Ty & my family still live there,
 so that is where we go every year
 for the 4th 🇺🇸🐴

It’s our favorite trip of the year and my kids LOVE it!  The simple life and we get to slow down",0,"06/29/2025 11:50",https://instagram.com/stories/nicki.entenmann/3665846723227454623,"IG story",,Lifetime,21149,20114,346,3,15,33,21560,,,
17868774303400791,17841401475580469,nicki.entenmann,"Nicki Entenmann",,55,"06/29/2025 11:47",,"IG story",,Lifetime,21626,20471,87,0,13,15,18712,,,
17854236375467182,17841401475580469,nicki.entenmann,"Nicki Entenmann","@vuoriclothing #vuoripartner",0,"06/29/2025 10:24",,"IG story",,Lifetime,20293,19526,32,1,7,1,20981,1,154,
18086370673667306,17841401475580469,nicki.entenmann,"Nicki Entenmann","@vuoriclothing #vuoripartner  Their simple tops also are 🙌🏻
M in both",56,"06/29/2025 10:23",,"IG story",,Lifetime,19081,18563,41,2,7,4,19771,8,156,
17887227309297492,17841401475580469,nicki.entenmann,"Nicki Entenmann","@vuoriclothing #vuoripartner  M in top 
S in trouser  These shorts are AMAZING!!!!",56,"06/29/2025 10:23",,"IG story",,Lifetime,20286,19393,40,0,4,0,20875,4,285,
18054477362087023,17841401475580469,nicki.entenmann,"Nicki Entenmann","SO light weight  @vuoriclothing #vuoripartner",45,"06/29/2025 10:23",,"IG story",,Lifetime,19080,18232,27,0,7,3,19466,,284,
18011932295581495,17841401475580469,nicki.entenmann,"Nicki Entenmann","@vuoriclothing #vuoripartner  M in both",55,"06/29/2025 10:23",,"IG story",,Lifetime,19942,19081,53,2,7,4,21634,3,208,
17975957300885296,17841401475580469,nicki.entenmann,"Nicki Entenmann","It’s. Not. Easy. 

If it was, everyone would have their dream body. It takes insane amount of effort and people will find any excuse in the book to not put in the work. 

 
Not patient or consistent 
Unrealistic expectations- Think they’ll lose the 25 lbs they’ve gain in 4 years in 4 weeks. 
Not being in a calorie deficit
Not disciplined 
Comparison",0,"06/29/2025 10:12",https://instagram.com/stories/nicki.entenmann/3665797378339933267,"IG story",,Lifetime,21664,20607,118,2,4,23,23302,,,
18191792707314836,17841401475580469,nicki.entenmann,"Nicki Entenmann","🥹

I will say I’ve never been happier in my entire life. 

My circle is small, 
my dreams are big, 
I’m the healthiest, 
fittest, most 
peaceful version
 of myself. 

I was going to start a 
“Confidence series” on things I did over the last year

I want this to be more than a space you get links and clothes. I want to have the hard convos on the shit that actually matters",0,"06/29/2025 10:09",,"IG story",,Lifetime,21815,20892,558,1,8,80,22185,,,
18032168891453771,17841401475580469,nicki.entenmann,"Nicki Entenmann","You can get EAAs from meat, but these works BETTER than protein because it contains more EAAs gram
for gram, is digested easier, and is more effective at preventing muscle loss when
in a caloric deficit

1 scoops contains all 9 essential amino acids 20% off here 
 #kionpartner",0,"06/29/2025 09:59",,"IG story",,Lifetime,22118,21078,23,3,6,6,23262,5,229,
18103129135556176,17841401475580469,nicki.entenmann,"Nicki Entenmann","Subtle difference 
but perfect glow 

I put on and rinse 
a few hours later  NICKI15",0,"06/29/2025 08:42",,"IG story",,Lifetime,22791,21865,56,1,14,11,23351,,527,
17861154690374905,17841401475580469,nicki.entenmann,"Nicki Entenmann","I just did it this morning !
I’m in color Dark
Doesn’t stink/streak
Easy to use
Clean
NICKI15 should work for discount too",8,"06/29/2025 08:41",,"IG story",,Lifetime,23131,22234,105,3,12,11,20854,,640,
18086629195736698,17841401475580469,nicki.entenmann,"Nicki Entenmann","Any questions, links, etc. drop here and I’ll get to them over the next few days!  About to embark on a 12 hour road trip solo with the kids 😬-pray for me",0,"06/29/2025 08:37",,"IG story",,Lifetime,23836,22800,92,0,18,8,23689,,,
17959095767800736,17841401475580469,nicki.entenmann,"Nicki Entenmann","48 going on 12. 
Love you the most @greenhowdesign 
You’re so easy to celebrate",9,"06/28/2025 20:43",,"IG story",,Lifetime,22838,22138,66,1,21,12,19157,486,,
18068235809099344,17841401475580469,nicki.entenmann,"Nicki Entenmann","Going out for dinner and rocking this romper again! 
RESTOCK in all sizes!! 
I’m in size S (runs big)
NICKISAVE30 for 30% off",14,"06/28/2025 17:33",,"IG story",,Lifetime,20899,19808,159,3,25,33,21841,,467,1
18016828295541493,17841401475580469,nicki.entenmann,"Nicki Entenmann","My iron was my moms wedding present in the 1980s

Smells like burning hair everytime I use it, but you can’t convince me 80s appliances weren’t top tier",0,"06/28/2025 15:48",,"IG story",,Lifetime,19913,19285,404,4,16,105,18375,,,
18093686581621186,17841401475580469,nicki.entenmann,"Nicki Entenmann",,50,"06/28/2025 15:31",https://instagram.com/stories/nicki.entenmann/3665233740721886376,"IG story",,Lifetime,20091,19469,197,1,7,29,18472,,,1
