"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,"Profile visits",Replies,"Sticker taps",Navigation,"Link clicks",Follows
18063347087381307,17841401475580469,nicki.entenmann,"Nicki Entenmann","@ash.varner is sneaker winner!  And if you’re in my bestie group I’m sending AF giftcard to winners 😘",0,"09/29/2025 07:29",,"IG story",,Lifetime,14729,12265,82,2,43,8,96,13339,,
18096095482662945,17841401475580469,nicki.entenmann,"Nicki Entenmann","7 different light options!",0,"09/29/2025 07:25",https://instagram.com/stories/nicki.entenmann/3732392757190048525,"IG story",,Lifetime,8016,6880,9,4,2,4,,7420,99,
18099841240727910,17841401475580469,nicki.entenmann,"Nicki Entenmann","To do today:
Bible Study homework 🙏🏼
Busyyyyy filming day 🙃
HIIT workout 💪🏼
Laundry 🧺
 
Things coming this week:
Final Day LTK Fall Sale
Amazon Tops Part 2 
Skinhaven
LMNT
Prepared Hero 
Typology",0,"09/29/2025 07:24",,"IG story",,Lifetime,15582,12993,53,1,16,6,,13324,,
18096526045734233,17841401475580469,nicki.entenmann,"Nicki Entenmann","MAMA’S BIBLE STUDY BACK AT IT 🙏🏼",0,"09/28/2025 18:43",https://instagram.com/stories/nicki.entenmann/3732009601026869538,"IG story",,Lifetime,16769,13434,89,1,9,7,,14668,,
18088206799893870,17841401475580469,nicki.entenmann,"Nicki Entenmann","4 going on 14 
🥹🥹",0,"09/28/2025 16:12",,"IG story",,Lifetime,14580,12781,95,0,6,8,,13945,,
18081212215800649,17841401475580469,nicki.entenmann,"Nicki Entenmann","Bury me in these",0,"09/28/2025 15:31",https://instagram.com/stories/nicki.entenmann/3731912852325121469,"IG story",,Lifetime,15183,13123,60,0,7,12,,14146,225,
18085721092900893,17841401475580469,nicki.entenmann,"Nicki Entenmann","Oh hey fall 🍂🍁👋🏻",0,"09/28/2025 15:30",,"IG story",,Lifetime,15281,13207,132,0,9,5,,14556,,
17901932727261217,17841401475580469,nicki.entenmann,"Nicki Entenmann","Pretending this is Taco Bell",0,"09/28/2025 12:40",https://instagram.com/stories/nicki.entenmann/3731826739153910621,"IG story",,Lifetime,15952,13471,78,0,14,20,,15261,,
18077412992087258,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"09/28/2025 12:14",https://instagram.com/stories/nicki.entenmann/3731813660080911554,"IG story",,Lifetime,14787,12991,32,0,4,0,,14340,87,
18400143127188045,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"09/28/2025 12:14",,"IG story",,Lifetime,15527,13144,33,1,2,1,,15058,164,
17980307165876684,17841401475580469,nicki.entenmann,"Nicki Entenmann","I love these!!",0,"09/28/2025 12:14",https://instagram.com/stories/nicki.entenmann/3731813654343122446,"IG story",,Lifetime,16034,13369,30,1,1,0,,15480,83,
17894507301183630,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"09/28/2025 12:10",https://instagram.com/stories/nicki.entenmann/3731811577457996650,"IG story",,Lifetime,15359,13032,41,1,3,2,,14586,157,
18081371563801370,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"09/28/2025 12:09",https://instagram.com/stories/nicki.entenmann/3731811322528142099,"IG story",,Lifetime,15974,14105,29,0,,0,,15366,57,
18078186494093775,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"09/28/2025 12:08",https://instagram.com/stories/nicki.entenmann/3731810755189839796,"IG story",,Lifetime,16380,14693,38,0,4,1,,15619,92,
18077098468863934,17841401475580469,nicki.entenmann,"Nicki Entenmann",,45,"09/28/2025 12:07",https://instagram.com/stories/nicki.entenmann/3731810367292211182,"IG story",,Lifetime,16558,14507,40,0,6,3,,15827,68,
18538157299030480,17841401475580469,nicki.entenmann,"Nicki Entenmann","Brown set still on sale and code AFLTK extra 25% off  Size down 1-2 sizes in shorts 
I’m in S bottoms M top",0,"09/28/2025 12:07",https://instagram.com/stories/nicki.entenmann/3731809930338022440,"IG story",,Lifetime,17629,14731,49,1,13,5,,16740,99,
18025708580754133,17841401475580469,nicki.entenmann,"Nicki Entenmann","Weekly dinners:

Tonight:  homemade burrito bowls
Monday: bacon burgers, fries and salad 
Tuesday: whole foods premade dinners
Wednesday: bday 🥳 date night! 
Thursday: lasagna
Friday: leftovers",32,"09/28/2025 11:49",https://instagram.com/stories/nicki.entenmann/3731801224824557053,"IG story",,Lifetime,19825,15820,102,5,7,14,,18259,,
18040305569678084,17841401475580469,nicki.entenmann,"Nicki Entenmann","Last call for weekend gifting!
Winners chosen tonight Comment SNEAKERS here",0,"09/28/2025 11:19",,"IG story",,Lifetime,18310,14433,152,7,14,1523,,17612,,
18097879060642145,17841401475580469,nicki.entenmann,"Nicki Entenmann","These, leggings with the stirrups, and jellies 💅🏼",15,"09/19/2025 12:52",,"IG story",,Lifetime,13983,11882,179,0,4,0,,13549,,
18098502391711050,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’m also lol’ing at the fact that all the tables were getting ‘bottle service’ of tequila shots & vodka handles last night and we got a nice bottle of 
Pinot Noir 

💀💀💀
The young cute girls that worked there prob were insulted by our geriatric asses",0,"09/28/2025 11:18",,"IG story",,Lifetime,19830,15691,74,1,1,26,,17444,,
17852538201506376,17841401475580469,nicki.entenmann,"Nicki Entenmann","I do the 6 pack and love to take on evenings my kids have sports and I want something healthy! 

They are HUGE! So I split into 2 meals typically too  Eating the caprese one at the moment and it’s 🫰🏼💅🏼 @gardencuplife #ad",0,"09/28/2025 11:14",https://instagram.com/stories/nicki.entenmann/3731783343013486361,"IG story",,Lifetime,20192,16276,30,3,6,2,43,17651,477,
18057354818396526,17841401475580469,nicki.entenmann,"Nicki Entenmann","I did a clean dip base 
And DND cherry mocha gel",57,"09/28/2025 10:40",,"IG story",,Lifetime,19238,16078,70,1,8,14,,17489,,
18025499636740445,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’ve turned into an old woman 👵🏼",57,"09/28/2025 10:38",,"IG story",,Lifetime,20513,16284,153,5,16,36,,16938,,
17984488064738859,17841401475580469,nicki.entenmann,"Nicki Entenmann","One thing about me is I love a good deal, even on designer!got both these from the @therealreal  You have to dig sometimes but I got these @gucci shoes that were only worn 2x for $100!",0,"09/28/2025 08:53",,"IG story",,Lifetime,21758,16419,104,1,4,8,814,19329,,
18365126215157400,17841401475580469,nicki.entenmann,"Nicki Entenmann","Dinner fit
Almost everything is old except this Amazon jacket 🫰🏼
Link a bunch of similar jumpsuits!",10,"09/28/2025 08:51",https://instagram.com/stories/nicki.entenmann/3731711518057531261,"IG story",,Lifetime,20894,16742,71,0,4,4,,18365,372,
18057817580409159,17841401475580469,nicki.entenmann,"Nicki Entenmann","A quiet chill dinner for their grandma friend they said it would be 👀",27,"09/28/2025 08:19",,"IG story",,Lifetime,21853,17041,122,0,11,17,303,20559,,
17862344358474922,17841401475580469,nicki.entenmann,"Nicki Entenmann","G morning to everyone 
but tinis",0,"09/28/2025 08:17",,"IG story",,Lifetime,22866,17598,95,0,10,16,,20760,,
18067639577021136,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"09/27/2025 20:59",,"IG story",,Lifetime,20538,16560,67,0,24,4,,18899,,
18064489373061870,17841401475580469,nicki.entenmann,"Nicki Entenmann",,5,"09/27/2025 18:42",,"IG story",,Lifetime,18608,15775,48,0,19,3,,17771,,
18017186162598005,17841401475580469,nicki.entenmann,"Nicki Entenmann",,5,"09/27/2025 18:05",,"IG story",,Lifetime,20126,17114,87,0,45,9,,18434,,
18132260596459158,17841401475580469,nicki.entenmann,"Nicki Entenmann","Dinner:
Sports mom edition  @sweetgreen 
@eatgoodtimes",0,"09/26/2025 18:29",https://instagram.com/stories/nicki.entenmann/3730552752188522717,"IG story",,Lifetime,22315,19893,61,1,29,9,70,20242,,
18430960087097059,17841401475580469,nicki.entenmann,"Nicki Entenmann","Greek yogurt & granola >",0,"09/26/2025 15:26",https://instagram.com/stories/nicki.entenmann/3730460739242228034,"IG story",,Lifetime,23055,21001,51,0,11,5,,21896,,
17915286147193424,17841401475580469,nicki.entenmann,"Nicki Entenmann","Fav day of the week
Back to our booty building 🫰🏼🍑 @calebfitco 
@paragonathleticcenter  @abercrombie  @puma",60,"09/26/2025 13:48",https://instagram.com/stories/nicki.entenmann/3730411467553509616,"IG story",,Lifetime,22989,20152,95,0,19,19,103,20982,,
18317180266242632,17841401475580469,nicki.entenmann,"Nicki Entenmann","Helga is jacked for leg day",0,"09/26/2025 12:05",,"IG story",,Lifetime,18469,16356,81,1,7,23,,17882,,
17877131139410096,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’m in M  Code: AFLTK Use code AFLTK to get an additional 25% off everything at checkout from 9/26/25-9/29/25 in US/CA. Excludes clearance and gift cards. See details online @abercrombie #abercrombiepartner",60,"09/26/2025 11:25",https://instagram.com/stories/nicki.entenmann/3730339580000956357,"IG story",,Lifetime,17763,15800,56,3,9,4,,17123,88,
18139617205387227,17841401475580469,nicki.entenmann,"Nicki Entenmann","S short
M sweatshirt  Code: AFLTK Use code AFLTK to get an additional 25% off everything at checkout from 9/26/25-9/29/25 in US/CA. Excludes clearance and gift cards. See details online @abercrombie #abercrombiepartner",44,"09/26/2025 11:25",https://instagram.com/stories/nicki.entenmann/3730339724301794971,"IG story",,Lifetime,18133,16123,74,2,9,12,,17188,252,
18113888002469730,17841401475580469,nicki.entenmann,"Nicki Entenmann","Code: AFLTK Classic staple! 
S in bottoms
M in top Use code AFLTK to get an additional 25% off everything at checkout from 9/26/25-9/29/25 in US/CA. Excludes clearance and gift cards. See details online. @abercrombie #abercrombiepartner",49,"09/26/2025 11:25",https://instagram.com/stories/nicki.entenmann/3730339883425284845,"IG story",,Lifetime,18537,16566,44,0,9,0,,17720,106,
18079819565480577,17841401475580469,nicki.entenmann,"Nicki Entenmann","S in bottoms
M in top  Code AFLTK for additional 25% off Offer valid online and in stores 9/26 through 9/29 in US/CA. Exclusions apply. See details online. @abercrombie #abercrombiepartner",51,"09/26/2025 11:25",https://instagram.com/stories/nicki.entenmann/3730340087704682738,"IG story",,Lifetime,19814,17001,92,2,8,12,,18715,200,
18044312858381154,17841401475580469,nicki.entenmann,"Nicki Entenmann","Fall sneaks still up for grabs! Comment “sneakers” here! 
Winner announced Sunday",0,"09/26/2025 11:16",,"IG story",,Lifetime,19877,17332,154,5,19,1550,,18899,,
17913044811206674,17841401475580469,nicki.entenmann,"Nicki Entenmann","Another fave fall set",0,"09/26/2025 10:02",https://instagram.com/stories/nicki.entenmann/3730297495319556753,"IG story",,Lifetime,19525,16954,47,0,3,2,,18625,187,
17843984655573335,17841401475580469,nicki.entenmann,"Nicki Entenmann","Including our favorite set from last week!",0,"09/26/2025 10:00",https://instagram.com/stories/nicki.entenmann/3730296537625765700,"IG story",,Lifetime,20613,17565,61,1,5,9,,19244,253,
18076142132086540,17841401475580469,nicki.entenmann,"Nicki Entenmann","This is not a drill!!!
Exclusive 20% off for new customers here! 
(I don’t think I’ve ever seen 
Vuori on sale. Ever. 🙃)",0,"09/26/2025 09:59",https://instagram.com/stories/nicki.entenmann/3730295877542955844,"IG story",,Lifetime,21372,17802,43,9,1,5,,19412,424,
17894422761186378,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’ve been absolutely ravenous the last 2 days. Had yogurt & granola earlier and now moving onto bfast #2 💅🏼🫰🏼",0,"09/26/2025 09:53",https://instagram.com/stories/nicki.entenmann/3730292932948600952,"IG story",,Lifetime,21909,18326,53,2,9,4,,19387,,
18060561491382452,17841401475580469,nicki.entenmann,"Nicki Entenmann","G morning to everyone
Except those that says “flag” and not “flehg” 😏🫰🏼",0,"09/26/2025 08:17",,"IG story",,Lifetime,22405,18575,104,1,21,58,,17838,,
17964112427981339,17841401475580469,nicki.entenmann,"Nicki Entenmann","Career day 🏈",15,"09/26/2025 06:53",,"IG story",,Lifetime,270,237,1,0,,0,,256,,
18028297286518796,17841401475580469,nicki.entenmann,"Nicki Entenmann","Evening sports spectating >",0,"09/25/2025 17:00",,"IG story",,Lifetime,14747,12207,76,0,12,1,,14005,,
18055065905550869,17841401475580469,nicki.entenmann,"Nicki Entenmann","Type C personality: 
Never deletes anything so can never record anything 

67k videos and pics got me 💀",0,"09/25/2025 13:47",,"IG story",,Lifetime,15661,12639,52,1,14,33,,14621,,
18064174841067577,17841401475580469,nicki.entenmann,"Nicki Entenmann","@shopbabygold  Real gold, real diamonds so it’s an investment piece! But I never take it off!!! And was sick of spending money on ones that would break or tarnish so got this for Mother’s Day 

Also just bought a cross necklace from this brand!",0,"09/25/2025 13:46",,"IG story",,Lifetime,18415,13965,25,0,2,2,,15063,1135,
18072037790170654,17841401475580469,nicki.entenmann,"Nicki Entenmann","Loves of my life this fall
I say size down 1/2 size! They run a tiny bit big",0,"09/25/2025 13:44",,"IG story",,Lifetime,15862,12904,88,1,3,16,,14918,338,
18106386145514683,17841401475580469,nicki.entenmann,"Nicki Entenmann","Relinking the best ON gym leggings cuz I linked the wrong ones 
Size S petite
$22",0,"09/25/2025 13:39",,"IG story",,Lifetime,15862,13077,28,1,4,4,,14817,354,
18410123293112171,17841401475580469,nicki.entenmann,"Nicki Entenmann","Me: not enough time in the day 
Also me",15,"09/25/2025 13:06",,"IG story",,Lifetime,15852,13435,149,13,8,63,,13732,,
18092202550694490,17841401475580469,nicki.entenmann,"Nicki Entenmann","All on sale
All doing something for the figureeeee @oldnavy",0,"09/25/2025 12:55",https://instagram.com/stories/nicki.entenmann/3729660201839817534,"IG story",,Lifetime,16014,13955,46,3,8,1,,15098,111,1
17906618529250567,17841401475580469,nicki.entenmann,"Nicki Entenmann","$31
S petite  If you like Lulu align, 
you’ll love these!",33,"09/25/2025 12:54",https://instagram.com/stories/nicki.entenmann/3729660160282605566,"IG story",,Lifetime,15046,12953,31,1,3,6,,14158,236,
18124676914488262,17841401475580469,nicki.entenmann,"Nicki Entenmann","Only ones not on sale! 
So cute tho",49,"09/25/2025 12:53",https://instagram.com/stories/nicki.entenmann/3729659809848526039,"IG story",,Lifetime,15467,13129,31,0,6,2,,14866,71,
18023981732550244,17841401475580469,nicki.entenmann,"Nicki Entenmann","$14!! S Petite  Where is her waist?! She’s so skinyyyyyyy type of legging",45,"09/25/2025 12:53",https://instagram.com/stories/nicki.entenmann/3729659079636946491,"IG story",,Lifetime,16118,13628,27,0,6,5,,15201,266,
18064638977582898,17841401475580469,nicki.entenmann,"Nicki Entenmann","51% off! 
$22!!! S petite",55,"09/25/2025 12:53",https://instagram.com/stories/nicki.entenmann/3729660019043625147,"IG story",,Lifetime,16696,13763,34,1,4,4,,15439,440,
18068440577194678,17841401475580469,nicki.entenmann,"Nicki Entenmann","Ok didn’t love ALL but I feel like ON is stepping it up!  S petite  On sale for $17! I’m 5’4” 145 ish 
Size 4-6 denim",59,"09/25/2025 12:52",https://instagram.com/stories/nicki.entenmann/3729659355034951444,"IG story",,Lifetime,17566,14364,51,1,3,5,,16070,193,
17874330435329428,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’m not gonna lie- I love when you guys roast me",30,"09/25/2025 12:11",,"IG story",,Lifetime,18765,15781,59,10,13,83,,14696,,
17904384549122043,17841401475580469,nicki.entenmann,"Nicki Entenmann","She’s a MESSSS today",58,"09/25/2025 12:08",,"IG story",,Lifetime,19022,16323,104,0,12,13,,17545,,
18075253085146601,17841401475580469,nicki.entenmann,"Nicki Entenmann","You bishes better
 Love every single 
Prime days post in 
A few weeks cuz your girl is 
Going crayyyy crazyyyy
planning for it",15,"09/25/2025 12:00",,"IG story",,Lifetime,20836,17535,249,0,19,71,,20017,,
18092788486774933,17841401475580469,nicki.entenmann,"Nicki Entenmann","Free gift with purchase of $40+  @typologyparis #typologyparis #typologypartner",0,"09/25/2025 08:26",https://instagram.com/stories/nicki.entenmann/3729524715384845827,"IG story",,Lifetime,22519,19527,80,0,34,15,1,20994,433,
18536255584000692,17841401475580469,nicki.entenmann,"Nicki Entenmann","Spend $40+ using my link and get a free gift (10 ingredient body moisturizer!) with your purchase  @typologyparis #typologyparis #typologypartner",54,"09/25/2025 08:25",https://instagram.com/stories/nicki.entenmann/3729524159027181266,"IG story",,Lifetime,22681,20492,46,1,9,9,2,21325,319,1
17861762754481659,17841401475580469,nicki.entenmann,"Nicki Entenmann","Look at that coverage even tho it’s not makeup 🫰🏼 @typologyparis #typologypartner #typologyparis  The Concealer doesn’t get enough hype!!!",26,"09/25/2025 08:23",https://instagram.com/stories/nicki.entenmann/3729523111659169888,"IG story",,Lifetime,23740,21362,45,0,9,4,2,21268,460,
18077749955095083,17841401475580469,nicki.entenmann,"Nicki Entenmann","@typologyparis #typologypartner #typologyparis  Not makeup- this is tinted 
skincare! I use a 
few times a week to let my skin breath 
but still have coverage!",55,"09/25/2025 08:21",https://instagram.com/stories/nicki.entenmann/3729522180397799605,"IG story",,Lifetime,24962,22544,62,3,27,4,4,22858,335,
18292230571265157,17841401475580469,nicki.entenmann,"Nicki Entenmann","As I get older less is more with makeup!!",58,"09/25/2025 08:19",,"IG story",,Lifetime,27147,23330,131,2,21,24,,24822,,
17919943779159641,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment SNEAKERS here to enter 🙌🏻
Will choose a winner this weekend  Ok fineeeee! Everytime I switch up weekly gifting you girls yell at me to bring the fall sneakers back 😂🫰🏼",0,"09/25/2025 08:14",,"IG story",,Lifetime,30019,25492,419,6,26,3657,,27108,,
